col0,col1,col2,col3,col4,col5
41,10,12.0,7.0,1.0,4.0
57,21,12.0,19.0,8.0,0.0
3,0,0.0,4.0,9.0,1.0
0,4,0.0,5.0,10.0,19.0
15,0,6.0,8.0,0.0,6.0
7,2,8.0,46.0,59.0,117.0
1,0,0.0,16.0,49.0,224.0
0,0,1.0,9.0,43.0,144.0
3,0,2.0,9.0,40.0,75.0
0,0,2.0,17.0,56.0,9.0
7,12,0.0,23.0,63.0,0.0
0,3,10.0,33.0,66.0,15.0
1,14,40.0,57.0,54.0,3.0
4,63,104.0,80.0,53.0,3.0
8,160,154.0,92.0,78.0,6.0
16,291,136.0,155.0,93.0,9.0
0,3,7.0,0.0,1.0,0.0
0,0,0.0,7.0,0.0,1.0
11936 MS:12908 M:6 H:0,,,,,
31,8,11.0,6.0,1.0,5.0
63,23,13.0,23.0,9.0,0.0
0,3,0.0,5.0,13.0,1.0
15,0,3.0,7.0,0.0,23.0
0,0,0.0,0.0,0.0,0.0
5,3,14.0,52.0,59.0,118.0
0,0,3.0,25.0,54.0,233.0
0,0,2.0,15.0,49.0,146.0
1,0,2.0,11.0,43.0,82.0
0,0,0.0,18.0,56.0,8.0
0,2,6.0,24.0,64.0,3.0
0,3,12.0,36.0,64.0,4.0
1,18,44.0,58.0,54.0,3.0
4,69,108.0,80.0,53.0,4.0
9,156,148.0,89.0,75.0,6.0
22,288,129.0,149.0,84.0,9.0
0,0,11.0,0.0,3.0,4.0
0,0,0.0,0.0,0.0,0.0
11937 MS:12940 M:6 H:0,,,,,
27,6,9.0,5.0,0.0,3.0
71,16,13.0,23.0,9.0,0.0
0,7,11.0,0.0,15.0,7.0
4,0,3.0,8.0,12.0,24.0
0,0,0.0,0.0,0.0,0.0
6,4,27.0,60.0,60.0,118.0
2,1,6.0,35.0,59.0,238.0
0,0,3.0,21.0,52.0,149.0
1,0,0.0,11.0,36.0,80.0
0,1,4.0,24.0,59.0,8.0
0,4,8.0,26.0,58.0,3.0
0,5,14.0,38.0,63.0,4.0
1,22,48.0,58.0,54.0,4.0
5,71,108.0,79.0,52.0,4.0
18,151,148.0,80.0,73.0,7.0
24,281,128.0,143.0,96.0,6.0
0,0,0.0,0.0,0.0,9.0
0,0,0.0,0.0,0.0,0.0
11938 MS:12971 M:6 H:0,,,,,
16,4,8.0,4.0,0.0,5.0
83,31,4.0,23.0,15.0,0.0
6,0,1.0,6.0,18.0,15.0
3,0,4.0,8.0,13.0,23.0
0,0,0.0,0.0,0.0,0.0
10,10,44.0,68.0,62.0,120.0
4,4,12.0,44.0,62.0,234.0
0,3,7.0,16.0,53.0,152.0
0,1,3.0,14.0,47.0,86.0
0,2,5.0,26.0,61.0,8.0
0,5,8.0,29.0,59.0,4.0
0,5,16.0,37.0,61.0,4.0
2,25,48.0,57.0,54.0,4.0
6,64,101.0,77.0,51.0,5.0
19,147,136.0,80.0,69.0,0.0
25,268,127.0,134.0,83.0,10.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11939 MS:13002 M:6 H:0,,,,,
24,4,14.0,16.0,0.0,10.0
79,27,12.0,24.0,9.0,0.0
7,1,1.0,6.0,20.0,2.0
6,2,5.0,9.0,14.0,23.0
0,0,0.0,0.0,0.0,0.0
30,27,60.0,71.0,65.0,117.0
15,20,10.0,55.0,64.0,234.0
4,4,15.0,20.0,59.0,159.0
3,2,3.0,20.0,50.0,87.0
1,4,5.0,32.0,63.0,8.0
1,7,10.0,29.0,60.0,5.0
0,8,22.0,38.0,62.0,4.0
0,31,46.0,56.0,55.0,5.0
23,60,103.0,79.0,37.0,7.0
17,139,132.0,79.0,69.0,9.0
31,253,121.0,128.0,79.0,12.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11940 MS:13034 M:6 H:0,,,,,
25,4,6.0,7.0,0.0,0.0
91,32,15.0,27.0,11.0,1.0
11,2,1.0,7.0,24.0,2.0
6,3,6.0,11.0,15.0,25.0
0,0,0.0,0.0,0.0,0.0
88,48,76.0,74.0,71.0,118.0
30,30,33.0,60.0,72.0,229.0
8,8,10.0,41.0,61.0,152.0
8,5,6.0,25.0,54.0,90.0
3,4,7.0,36.0,65.0,9.0
2,11,13.0,30.0,60.0,4.0
7,8,27.0,37.0,62.0,5.0
0,39,60.0,45.0,61.0,15.0
10,68,98.0,73.0,50.0,7.0
17,130,125.0,76.0,66.0,9.0
30,235,115.0,122.0,71.0,13.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11943 MS:13128 M:6 H:0,,,,,
25,7,8.0,5.0,0.0,4.0
105,39,18.0,39.0,16.0,3.0
26,0,3.0,9.0,35.0,3.0
13,18,24.0,18.0,29.0,40.0
0,0,0.0,0.0,0.0,0.0
142,79,98.0,93.0,83.0,120.0
99,60,60.0,64.0,75.0,213.0
38,30,34.0,51.0,68.0,142.0
10,11,19.0,40.0,59.0,84.0
7,0,15.0,47.0,57.0,11.0
5,27,28.0,34.0,63.0,0.0
5,22,38.0,36.0,64.0,6.0
7,35,47.0,49.0,52.0,6.0
11,61,79.0,59.0,42.0,7.0
16,105,99.0,62.0,50.0,9.0
21,183,80.0,100.0,46.0,12.0
0,0,3.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11944 MS:13160 M:6 H:0,,,,,
28,8,11.0,7.0,1.0,6.0
104,42,20.0,41.0,17.0,4.0
21,1,1.0,16.0,42.0,2.0
24,11,20.0,26.0,25.0,28.0
0,0,0.0,0.0,0.0,0.0
147,88,104.0,98.0,87.0,122.0
105,65,66.0,67.0,77.0,209.0
40,40,40.0,55.0,71.0,141.0
7,21,36.0,39.0,63.0,76.0
5,12,18.0,61.0,64.0,15.0
6,30,32.0,34.0,61.0,6.0
6,25,40.0,38.0,63.0,6.0
7,35,47.0,49.0,49.0,6.0
10,60,72.0,51.0,38.0,7.0
15,88,91.0,56.0,45.0,9.0
24,167,70.0,89.0,43.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11945 MS:13191 M:6 H:0,,,,,
32,10,14.0,9.0,2.0,5.0
116,43,16.0,40.0,17.0,0.0
26,6,4.0,10.0,49.0,4.0
34,15,24.0,33.0,28.0,29.0
0,0,0.0,0.0,0.0,0.0
152,95,109.0,102.0,92.0,122.0
108,72,72.0,72.0,80.0,208.0
46,56,44.0,63.0,68.0,139.0
12,18,39.0,45.0,67.0,88.0
7,14,19.0,50.0,72.0,12.0
7,32,34.0,37.0,63.0,7.0
7,26,44.0,39.0,62.0,7.0
8,35,48.0,50.0,47.0,7.0
0,59,64.0,46.0,34.0,7.0
23,82,87.0,55.0,28.0,7.0
20,150,75.0,79.0,33.0,11.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11946 MS:13222 M:6 H:0,,,,,
39,0,13.0,11.0,0.0,3.0
126,50,24.0,47.0,19.0,0.0
30,8,5.0,11.0,47.0,5.0
34,19,30.0,38.0,31.0,30.0
0,0,0.0,0.0,0.0,0.0
155,104,120.0,110.0,99.0,126.0
110,77,80.0,72.0,85.0,205.0
36,51,49.0,68.0,80.0,136.0
12,20,27.0,51.0,64.0,85.0
7,14,19.0,55.0,75.0,11.0
8,31,37.0,38.0,62.0,8.0
7,26,45.0,39.0,61.0,8.0
15,32,47.0,45.0,42.0,7.0
7,61,68.0,35.0,31.0,20.0
14,84,72.0,52.0,31.0,10.0
19,131,66.0,67.0,25.0,12.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11947 MS:13254 M:6 H:0,,,,,
44,20,24.0,17.0,6.0,12.0
135,60,32.0,50.0,27.0,15.0
39,14,9.0,14.0,50.0,10.0
54,35,47.0,54.0,41.0,38.0
0,0,0.0,0.0,0.0,0.0
167,131,136.0,128.0,112.0,136.0
126,98,97.0,94.0,98.0,212.0
53,68,64.0,78.0,89.0,147.0
20,25,31.0,62.0,71.0,86.0
12,17,21.0,62.0,82.0,17.0
12,34,37.0,44.0,67.0,13.0
2,26,46.0,41.0,62.0,12.0
18,36,40.0,45.0,48.0,5.0
10,45,51.0,33.0,20.0,25.0
14,72,59.0,45.0,21.0,11.0
19,108,63.0,51.0,18.0,14.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11948 MS:13285 M:6 H:0,,,,,
49,29,31.0,19.0,8.0,13.0
142,75,40.0,54.0,29.0,19.0
48,20,12.0,20.0,52.0,12.0
76,59,75.0,74.0,51.0,45.0
0,0,0.0,0.0,0.0,0.0
167,136,159.0,140.0,116.0,136.0
129,112,111.0,105.0,107.0,214.0
51,64,62.0,83.0,91.0,147.0
18,19,23.0,57.0,70.0,82.0
12,14,19.0,60.0,82.0,17.0
10,25,27.0,42.0,64.0,11.0
16,19,44.0,48.0,58.0,18.0
9,26,39.0,32.0,49.0,6.0
9,41,46.0,28.0,18.0,7.0
13,66,54.0,38.0,16.0,10.0
16,92,57.0,36.0,13.0,12.0
0,0,0.0,0.0,0.0,0.0
3,8,0.0,2.0,0.0,0.0
11949 MS:13317 M:6 H:0,,,,,
52,36,39.0,25.0,10.0,16.0
151,91,49.0,67.0,35.0,24.0
64,37,21.0,34.0,57.0,17.0
95,80,101.0,95.0,60.0,52.0
0,3,7.0,0.0,1.0,7.0
173,160,181.0,159.0,134.0,148.0
128,122,119.0,116.0,114.0,218.0
40,42,45.0,74.0,89.0,141.0
15,15,18.0,39.0,67.0,77.0
11,13,15.0,51.0,72.0,16.0
7,2,12.0,31.0,48.0,2.0
8,12,21.0,35.0,53.0,8.0
8,21,34.0,27.0,28.0,7.0
8,34,40.0,24.0,14.0,6.0
13,60,48.0,32.0,13.0,9.0
14,74,53.0,28.0,12.0,10.0
16,7,21.0,0.0,0.0,0.0
0,15,0.0,7.0,12.0,0.0
11950 MS:13348 M:6 H:0,,,,,
54,48,53.0,34.0,14.0,12.0
170,118,67.0,85.0,46.0,31.0
72,53,29.0,48.0,69.0,22.0
115,108,109.0,119.0,79.0,46.0
0,0,0.0,0.0,0.0,11.0
180,174,198.0,182.0,154.0,159.0
113,119,117.0,122.0,118.0,216.0
31,29,33.0,57.0,83.0,133.0
12,14,14.0,26.0,54.0,67.0
0,4,11.0,32.0,51.0,14.0
5,7,11.0,17.0,32.0,1.0
5,7,8.0,17.0,43.0,5.0
5,13,21.0,20.0,19.0,4.0
7,28,32.0,18.0,11.0,5.0
12,54,43.0,25.0,12.0,8.0
9,56,36.0,22.0,10.0,8.0
0,8,11.0,19.0,0.0,8.0
0,0,0.0,0.0,0.0,0.0
11951 MS:13379 M:6 H:0,,,,,
58,61,69.0,44.0,19.0,17.0
192,141,84.0,104.0,58.0,38.0
100,68,45.0,72.0,82.0,35.0
119,124,132.0,140.0,94.0,65.0
0,0,0.0,0.0,0.0,0.0
187,192,218.0,206.0,176.0,164.0
90,107,94.0,105.0,123.0,223.0
22,23,24.0,39.0,61.0,115.0
15,15,0.0,23.0,45.0,43.0
6,9,15.0,12.0,51.0,15.0
1,2,5.0,7.0,21.0,2.0
2,3,6.0,8.0,25.0,2.0
2,7,11.0,8.0,9.0,0.0
4,18,19.0,10.0,8.0,2.0
0,34,33.0,18.0,10.0,5.0
8,30,39.0,15.0,0.0,1.0
0,5,11.0,2.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11952 MS:13411 M:6 H:0,,,,,
68,75,86.0,57.0,26.0,19.0
215,172,104.0,122.0,76.0,34.0
102,82,47.0,89.0,101.0,38.0
130,123,147.0,152.0,93.0,74.0
0,0,0.0,0.0,0.0,0.0
190,200,221.0,217.0,175.0,147.0
69,99,83.0,90.0,106.0,182.0
30,18,29.0,30.0,64.0,100.0
11,27,1.0,23.0,63.0,40.0
6,7,9.0,19.0,51.0,14.0
0,0,0.0,0.0,7.0,0.0
1,3,4.0,5.0,20.0,1.0
0,2,3.0,2.0,5.0,0.0
0,8,6.0,4.0,4.0,0.0
0,14,15.0,0.0,0.0,0.0
3,14,24.0,8.0,4.0,2.0
0,2,6.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11953 MS:13442 M:6 H:0,,,,,
80,87,105.0,72.0,20.0,16.0
238,187,111.0,139.0,72.0,48.0
96,81,47.0,79.0,120.0,32.0
132,125,139.0,138.0,77.0,64.0
0,0,0.0,0.0,0.0,0.0
177,197,207.0,194.0,145.0,102.0
64,110,80.0,96.0,105.0,141.0
40,24,30.0,44.0,66.0,95.0
9,11,10.0,16.0,53.0,46.0
4,5,6.0,10.0,48.0,12.0
0,0,0.0,1.0,7.0,0.0
0,0,0.0,3.0,11.0,0.0
0,0,0.0,0.0,0.0,0.0
7,14,0.0,7.0,15.0,0.0
1,6,7.0,6.0,6.0,15.0
0,3,5.0,2.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11954 MS:13474 M:6 H:0,,,,,
92,99,127.0,51.0,27.0,15.0
265,183,99.0,128.0,69.0,29.0
59,47,30.0,55.0,108.0,27.0
93,88,82.0,90.0,51.0,47.0
0,0,0.0,0.0,0.0,0.0
137,211,226.0,208.0,147.0,93.0
87,129,107.0,111.0,108.0,130.0
27,32,25.0,39.0,80.0,83.0
9,11,11.0,18.0,59.0,45.0
1,2,3.0,8.0,32.0,11.0
0,0,0.0,1.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,8.0,8.0,0.0,6.0
0,0,1.0,6.0,21.0,0.0
0,0,0.0,4.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11957 MS:13568 M:6 H:0,,,,,
12,12,19.0,21.0,19.0,19.0
55,46,35.0,41.0,40.0,26.0
9,8,9.0,19.0,27.0,15.0
12,0,11.0,22.0,4.0,14.0
0,0,0.0,0.0,15.0,0.0
54,68,71.0,157.0,120.0,94.0
21,21,24.0,64.0,93.0,119.0
14,14,15.0,36.0,63.0,70.0
17,17,18.0,37.0,69.0,53.0
7,15,0.0,35.0,84.0,28.0
2,9,11.0,0.0,25.0,7.0
3,14,18.0,20.0,39.0,7.0
0,13,10.0,6.0,6.0,0.0
1,34,20.0,12.0,7.0,1.0
6,93,50.0,32.0,11.0,4.0
0,53,70.0,27.0,7.0,2.0
0,0,1.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11958 MS:13599 M:6 H:0,,,,,
13,9,17.0,16.0,16.0,19.0
62,53,35.0,39.0,40.0,28.0
10,16,12.0,16.0,34.0,8.0
3,3,3.0,25.0,8.0,16.0
0,0,0.0,0.0,0.0,0.0
71,62,58.0,137.0,109.0,91.0
22,18,19.0,54.0,86.0,126.0
13,12,11.0,29.0,56.0,70.0
30,13,23.0,28.0,72.0,56.0
7,25,5.0,39.0,95.0,18.0
2,7,10.0,12.0,29.0,6.0
3,15,21.0,23.0,47.0,8.0
0,13,10.0,7.0,7.0,0.0
2,39,23.0,14.0,9.0,1.0
5,104,53.0,38.0,13.0,4.0
6,77,87.0,32.0,2.0,3.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11959 MS:13630 M:6 H:0,,,,,
13,9,15.0,16.0,15.0,19.0
64,46,32.0,44.0,34.0,29.0
12,7,14.0,15.0,32.0,17.0
2,0,1.0,6.0,8.0,8.0
0,0,0.0,0.0,0.0,0.0
63,42,34.0,118.0,100.0,91.0
21,15,14.0,45.0,79.0,126.0
10,17,0.0,26.0,56.0,71.0
38,12,22.0,44.0,72.0,63.0
7,9,10.0,35.0,90.0,29.0
2,6,9.0,13.0,29.0,6.0
3,14,20.0,23.0,47.0,8.0
0,14,11.0,7.0,6.0,0.0
0,42,25.0,15.0,9.0,1.0
7,111,41.0,39.0,15.0,0.0
5,77,88.0,43.0,9.0,4.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11961 MS:13693 M:6 H:0,,,,,
16,15,5.0,10.0,15.0,8.0
67,52,33.0,38.0,39.0,29.0
15,7,8.0,19.0,28.0,19.0
2,0,1.0,5.0,5.0,4.0
0,0,0.0,0.0,0.0,0.0
53,35,39.0,120.0,100.0,89.0
16,10,14.0,48.0,81.0,125.0
15,12,11.0,29.0,60.0,83.0
19,17,15.0,34.0,77.0,59.0
9,11,13.0,37.0,90.0,30.0
3,7,9.0,13.0,30.0,6.0
4,14,21.0,24.0,52.0,9.0
0,27,28.0,6.0,15.0,0.0
4,44,27.0,16.0,10.0,2.0
10,106,57.0,41.0,15.0,5.0
8,69,83.0,42.0,10.0,4.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11962 MS:13725 M:6 H:0,,,,,
23,15,25.0,19.0,18.0,21.0
95,77,40.0,41.0,42.0,31.0
19,11,9.0,19.0,28.0,18.0
4,3,3.0,8.0,9.0,6.0
0,0,0.0,0.0,0.0,0.0
65,55,48.0,124.0,104.0,81.0
27,21,21.0,53.0,89.0,132.0
19,14,13.0,35.0,63.0,80.0
21,16,17.0,38.0,80.0,60.0
10,13,15.0,45.0,94.0,31.0
2,8,11.0,14.0,30.0,6.0
12,24,20.0,31.0,48.0,10.0
1,27,32.0,9.0,20.0,12.0
3,45,30.0,17.0,10.0,2.0
8,112,60.0,43.0,14.0,5.0
7,76,87.0,43.0,10.0,4.0
0,0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0
11963 MS:13756 M:6 H:0,,,,,
19,10,22.0,19.0,19.0,23.0
73,63,32.0,39.0,40.0,31.0
16,6,6.0,17.0,25.0,19.0
2,0,0.0,6.0,7.0,5.0
1,0,0.0,0.0,0.0,0.0
52,18,29.0,110.0,96.0,90.0
22,10,13.0,49.0,83.0,134.0
15,8,10.0,34.0,65.0,83.0
18,11,13.0,41.0,83.0,64.0
9,9,13.0,48.0,96.0,33.0
0,5,16.0,8.0,32.0,6.0
3,13,22.0,30.0,64.0,9.0
0,20,20.0,12.0,11.0,1.0
2,47,32.0,18.0,10.0,1.0
5,121,61.0,44.0,14.0,4.0
5,85,89.0,43.0,9.0,3.0
3,0,0.0,0.0,0.0,0.0
0,3,8.0,0.0,3.0,8.0
11967 MS:13882 M:6 H:0,,,,,
23,0,17.0,16.0,16.0,20.0
73,67,22.0,35.0,39.0,20.0
19,9,9.0,23.0,30.0,23.0
3,0,1.0,7.0,6.0,4.0
0,0,0.0,0.0,0.0,0.0
53,26,39.0,122.0,97.0,92.0
18,14,17.0,55.0,84.0,136.0
18,8,11.0,44.0,69.0,85.0
21,13,16.0,44.0,85.0,66.0
10,10,15.0,49.0,100.0,33.0
3,7,13.0,15.0,32.0,7.0
4,14,25.0,26.0,60.0,11.0
1,20,21.0,12.0,13.0,1.0
1,54,42.0,16.0,19.0,0.0
8,125,72.0,56.0,12.0,14.0
7,85,91.0,47.0,11.0,5.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11968 MS:13913 M:6 H:0,,,,,
31,0,23.0,23.0,3.0,23.0
81,67,34.0,41.0,47.0,18.0
18,8,9.0,24.0,31.0,23.0
4,1,2.0,8.0,7.0,5.0
0,0,0.0,0.0,0.0,0.0
48,23,41.0,123.0,100.0,93.0
17,13,5.0,51.0,86.0,132.0
15,10,12.0,37.0,69.0,89.0
20,12,17.0,46.0,87.0,69.0
10,10,15.0,52.0,99.0,33.0
2,8,12.0,16.0,33.0,7.0
4,13,24.0,27.0,64.0,12.0
0,18,21.0,20.0,8.0,2.0
2,45,42.0,16.0,16.0,3.0
7,124,67.0,45.0,15.0,6.0
5,80,89.0,41.0,10.0,4.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11969 MS:13945 M:6 H:0,,,,,
23,13,24.0,20.0,18.0,22.0
81,69,38.0,43.0,40.0,34.0
19,9,11.0,24.0,31.0,24.0
5,1,3.0,8.0,8.0,7.0
0,0,0.0,0.0,0.0,0.0
56,24,46.0,129.0,101.0,104.0
23,14,19.0,57.0,102.0,144.0
15,10,12.0,38.0,68.0,91.0
18,13,18.0,46.0,88.0,71.0
10,10,16.0,53.0,101.0,34.0
1,8,14.0,15.0,33.0,7.0
7,27,12.0,31.0,64.0,12.0
2,21,23.0,13.0,16.0,15.0
3,46,36.0,17.0,11.0,2.0
7,120,66.0,44.0,15.0,6.0
7,79,86.0,38.0,10.0,4.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11970 MS:13976 M:6 H:0,,,,,
25,13,24.0,21.0,18.0,24.0
85,73,37.0,44.0,42.0,34.0
21,10,11.0,25.0,31.0,24.0
5,1,3.0,8.0,8.0,6.0
0,4,8.0,0.0,6.0,0.0
53,27,45.0,139.0,103.0,104.0
25,15,21.0,59.0,91.0,149.0
16,10,13.0,39.0,69.0,91.0
22,14,19.0,47.0,89.0,71.0
11,10,17.0,55.0,102.0,34.0
14,3,15.0,10.0,33.0,7.0
4,16,28.0,30.0,79.0,2.0
1,21,24.0,14.0,15.0,2.0
3,47,38.0,18.0,11.0,2.0
7,120,65.0,43.0,15.0,6.0
6,79,79.0,37.0,9.0,4.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11973 MS:14070 M:6 H:0,,,,,
19,3,18.0,8.0,5.0,9.0
61,32,11.0,16.0,16.0,6.0
5,0,1.0,3.0,14.0,0.0
0,0,0.0,1.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0
16,4,13.0,57.0,61.0,56.0
4,1,6.0,26.0,53.0,106.0
0,1,4.0,18.0,48.0,74.0
12,10,5.0,31.0,64.0,45.0
1,2,22.0,24.0,79.0,32.0
0,0,2.0,6.0,27.0,2.0
0,2,7.0,17.0,74.0,8.0
0,9,18.0,25.0,26.0,2.0
1,42,49.0,37.0,25.0,1.0
0,154,127.0,84.0,47.0,2.0
15,234,142.0,159.0,49.0,11.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11974 MS:14101 M:6 H:0,,,,,
6,7,11.0,6.0,4.0,5.0
55,24,15.0,15.0,0.0,3.0
4,0,0.0,5.0,13.0,5.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
20,6,8.0,35.0,44.0,55.0
4,2,4.0,20.0,41.0,104.0
0,0,0.0,9.0,32.0,64.0
5,3,4.0,14.0,43.0,38.0
0,0,2.0,10.0,47.0,14.0
0,0,1.0,4.0,22.0,2.0
0,1,6.0,15.0,69.0,8.0
0,7,13.0,23.0,30.0,2.0
8,37,46.0,52.0,24.0,3.0
10,129,135.0,97.0,60.0,16.0
21,273,151.0,176.0,77.0,13.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11975 MS:14133 M:6 H:0,,,,,
21,15,23.0,0.0,7.0,15.0
51,17,10.0,9.0,12.0,4.0
3,0,0.0,3.0,11.0,4.0
0,0,0.0,0.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0
16,6,7.0,35.0,47.0,58.0
7,0,0.0,20.0,36.0,136.0
2,1,2.0,17.0,34.0,64.0
3,1,1.0,12.0,35.0,34.0
0,0,0.0,7.0,38.0,12.0
0,1,3.0,5.0,20.0,2.0
0,2,5.0,13.0,66.0,7.0
5,5,16.0,10.0,28.0,2.0
2,31,44.0,47.0,48.0,1.0
12,132,133.0,96.0,57.0,8.0
24,286,150.0,176.0,84.0,13.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11976 MS:14164 M:6 H:0,,,,,
35,11,13.0,5.0,4.0,23.0
56,14,7.0,8.0,10.0,1.0
4,0,0.0,4.0,14.0,4.0
1,0,0.0,1.0,2.0,1.0
0,0,0.0,0.0,0.0,0.0
0,7,15.0,21.0,55.0,80.0
5,1,4.0,23.0,35.0,167.0
1,0,2.0,14.0,42.0,102.0
4,0,2.0,10.0,40.0,52.0
0,0,1.0,9.0,50.0,13.0
0,0,3.0,5.0,22.0,1.0
0,0,0.0,13.0,67.0,5.0
0,6,16.0,41.0,36.0,0.0
4,46,72.0,61.0,37.0,2.0
11,149,148.0,93.0,74.0,7.0
22,285,141.0,167.0,96.0,11.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11977 MS:14196 M:6 H:0,,,,,
39,11,12.0,5.0,2.0,6.0
67,18,8.0,9.0,6.0,0.0
6,0,0.0,3.0,8.0,2.0
2,0,0.0,3.0,5.0,5.0
8,10,0.0,3.0,0.0,0.0
15,4,10.0,45.0,54.0,97.0
4,0,3.0,20.0,50.0,196.0
2,0,2.0,10.0,40.0,122.0
4,0,2.0,9.0,37.0,62.0
0,0,2.0,13.0,52.0,12.0
0,0,4.0,10.0,49.0,3.0
1,0,0.0,18.0,64.0,0.0
1,11,26.0,52.0,46.0,0.0
4,56,89.0,70.0,46.0,3.0
11,155,154.0,94.0,79.0,7.0
20,283,142.0,164.0,98.0,10.0
0,0,0.0,0.0,0.0,0.0
8,0,4.0,8.0,0.0,3.0
11978 MS:14227 M:6 H:0,,,,,
34,9,11.0,5.0,1.0,6.0
75,17,9.0,13.0,6.0,1.0
5,0,0.0,3.0,6.0,1.0
14,0,7.0,0.0,6.0,9.0
0,15,0.0,5.0,10.0,0.0
10,4,11.0,50.0,56.0,107.0
2,0,2.0,20.0,52.0,216.0
0,0,0.0,9.0,38.0,137.0
2,0,1.0,8.0,35.0,63.0
0,0,2.0,15.0,54.0,11.0
0,0,3.0,4.0,49.0,3.0
0,3,9.0,26.0,67.0,5.0
1,13,34.0,54.0,53.0,3.0
5,62,100.0,76.0,50.0,3.0
11,154,154.0,92.0,80.0,7.0
19,285,138.0,158.0,98.0,10.0
0,0,0.0,0.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0
11979 MS:14258 M:6 H:0,,,,,
32,7,9.0,5.0,1.0,6.0
74,18,9.0,16.0,6.0,1.0
4,8,0.0,3.0,6.0,1.0
8,0,8.0,16.0,5.0,18.0
0,0,0.0,0.0,15.0,0.0
8,4,18.0,54.0,60.0,117.0
2,0,3.0,23.0,57.0,228.0
0,0,1.0,11.0,42.0,141.0
0,0,1.0,9.0,38.0,69.0
7,14,0.0,23.0,63.0,0.0
0,2,5.0,18.0,56.0,15.0
0,3,11.0,30.0,65.0,4.0
2,15,40.0,56.0,53.0,3.0
5,65,105.0,78.0,51.0,4.0
12,154,152.0,91.0,79.0,7.0
8,282,133.0,144.0,89.0,8.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11980 MS:14290 M:6 H:0,,,,,
26,5,7.0,3.0,0.0,5.0
72,13,11.0,14.0,6.0,0.0
5,0,2.0,2.0,12.0,8.0
4,0,2.0,6.0,6.0,9.0
0,0,0.0,0.0,0.0,0.0
9,5,26.0,61.0,61.0,116.0
2,1,6.0,31.0,60.0,231.0
1,0,2.0,18.0,48.0,143.0
10,0,10.0,24.0,37.0,85.0
0,1,3.0,22.0,73.0,6.0
0,3,6.0,22.0,57.0,4.0
0,4,12.0,33.0,64.0,4.0
2,20,44.0,56.0,53.0,4.0
6,67,106.0,78.0,51.0,4.0
15,159,138.0,87.0,73.0,8.0
22,282,131.0,146.0,95.0,15.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
11981 MS:14321 M:6 H:0,,,,,
22,2,5.0,3.0,1.0,7.0
72,12,10.0,4.0,2.0,1.0
5,0,0.0,3.0,8.0,6.0
7,0,2.0,6.0,6.0,10.0
0,0,0.0,0.0,0.0,0.0
10,8,36.0,64.0,63.0,118.0
4,3,8.0,38.0,63.0,234.0
0,0,0.0,21.0,56.0,143.0
2,1,2.0,20.0,41.0,80.0
0,1,3.0,23.0,60.0,9.0
0,4,7.0,23.0,57.0,3.0
